Square Customer ID,Salesforce Contact ID,First Visit,Last Visit,Transaction Count, Total Spend ,Email Subscription Status
7Y368M0R3S0CH264KQ7W6D5ZQ4,,11/20/2021,11/20/2021,1,$355.00 ,bounced
4Q600EB16H353EBSSFKQZ0CAHC,,9/11/2020,9/11/2020,2,$220.00 ,unknown
GGX4CARM915CX5WATTZ8M0FY78,,7/7/2022,7/7/2022,1,$35.00 ,
57KCD0N1CS493E7MW1Q7C3QYF8,,12/23/2022,12/23/2022,1,$18.00 ,
ETEVYWTWQH22Z0YH9DYYJ2JHXW,,7/24/2020,7/24/2020,1,$220.00 ,unknown
785NBKPHWN7TWHX72ZH8NNNGPG,,6/7/2017,6/7/2017,1,$7.00 ,
75NKEVK39S1RS4CXVH74W6N2A8,,9/1/2020,9/1/2020,1,$40.00 ,
MGANVBCMHS26AZ4W9RCBB42MXW,,6/16/2018,7/11/2018,2,$125.00 ,unknown
Y6WDJDERB8V4D99D4HAR7M2RGG,,2/28/2023,2/28/2023,1,$23.00 ,
601KVTQSWN5P9CTPAWF1E03MPM,,12/29/2022,12/29/2022,1,$137.50 ,
J3520PM2G949Q261S2FTH1EWWW,,1/25/2020,1/25/2020,1,$11.00 ,
F71NR18NVD1Q3FRZW5EJQ8D2C0,,1/30/2021,9/21/2021,2,$400.00 ,unknown
2M9YHN6KVD2JXE61PBXX66F0A0,,8/27/2021,8/27/2021,1,$250.00 ,
73932WFGJX2J3B5A3M99TC5200,,11/10/2022,11/10/2022,1,$53.00 ,
BKZXX84MYD22YTHA63D6YMX12M,,10/16/2018,7/12/2022,2,$662.00 ,unknown
WNN4151YBD393FSZYK77221VYW,,4/28/2020,4/28/2020,1,$30.00 ,
39WK5HF3356R2MF3260RBGES4R,,7/2/2016,7/2/2016,1,$110.00 ,
60Y2YS1BHN4SWVF4WBMHFG37EG,,3/16/2017,3/16/2017,1,$10.00 ,
8W1DFTJ6996N8T6JWSWPZJQRR4,,8/30/2017,2/5/2019,3,$39.50 ,
W1HCPCB8JN4C1EDT22C3NTYHJ8,,12/23/2022,12/23/2022,1,$45.00 ,unknown
NM84YC5EJ55QDDGZYWAKC73AA0,,11/19/2022,11/19/2022,1,$49.00 ,
DYA34K8VZ55NAGCABDTGB4HCKM,,12/23/2017,12/23/2017,1,$115.00 ,unknown
CKPBRA292H4JAQN654GRSDT674,,8/14/2018,8/14/2018,1,$9.00 ,
9N94X0AFC13Q6QRCS9ANN56QGR,,6/1/2018,9/7/2021,4,$86.00 ,unknown
90Z33JY39H7NCGTJ00KDZ2QBWW,,8/29/2017,8/29/2017,1,$6.00 ,
HQQVY7969N3ESEVY9HGEH79204,,6/3/2021,6/3/2021,1,,
CXXJBB61Q94JMJVF0QNTCRY4X8,,10/10/2018,10/10/2018,1,$100.00 ,unknown
FG4MCTCZMX7XXCB460813HEMRW,,4/15/2022,4/15/2022,1,$49.00 ,
K0R87BDMAA258RMTTFRB0MF1J8,,3/11/2023,3/11/2023,1,$25.00 ,
D5XNSN232N16AW5E2XJ8X71RH0,,6/20/2019,6/20/2019,1,$200.00 ,unknown
SHCVN9AQM1780ZDMS5Z36135SG,,10/6/2015,10/6/2015,1,$20.00 ,
258BZXFXFH08740Y6KFYB1Z6KR,,8/24/2022,8/24/2022,1,$13.00 ,unknown
C98P3B6TZ54YGPN8CSAZ19HAHG,,11/14/2018,11/14/2018,1,$15.00 ,
9DZYYVFB052ZX73SJMK6K6C1YR,,7/7/2020,7/7/2020,1,$200.00 ,unknown
HSG2VBJM7S57SA868NT9A6AMWW,,6/25/2021,6/25/2021,1,$150.00 ,unknown
Z4KR0HPXQX7KN23D55NHDF4HBG,,9/18/2019,11/2/2019,3,$175.00 ,
W58HY2VVK5156V3WXEGYDMH64M,,3/16/2018,8/13/2019,3,$245.00 ,unknown
WEPFPEEFHH5TZANCR4369N836C,,6/2/2020,6/2/2020,1,$20.00 ,
QEVKATEDY13GCX1WPC3YY7NJJG,,6/11/2019,6/11/2019,1,$150.00 ,unknown
KY7QJDZWC15APP7ZN7QNYX7B94,,7/13/2018,7/13/2018,1,$21.60 ,unknown
38YVVKW2HN67GT40GS1EKZ4SF4,,2/4/2017,2/4/2017,1,$110.00 ,
4VS4Q7JVD96Q2TY5X1D8V792T0,,4/13/2016,4/13/2016,1,$135.00 ,unknown
GE2GNA6T010TRG60FDMYKG4AHR,,9/7/2017,9/7/2017,1,$65.00 ,unknown
2EV2NRVN151YNEYK0B81EJAY2R,,8/20/2020,10/20/2022,2,$98.00 ,unknown
W4FCEHQX191SS69BEAKGCT8SMC,,1/20/2022,1/20/2022,1,$58.80 ,
6SVBMKXBPH09N5AADK0W25SSVM,,9/7/2021,9/7/2021,1,$30.00 ,
Z7M0B8K5ND1R3D9TZZTBH9K5ZR,,7/14/2020,7/14/2020,1,$34.00 ,
CTYDXS5BGD2EPQVAFVT0MQ0NJC,,6/20/2018,6/20/2018,1,$96.00 ,
M3348KNJM10871R2GH0X76RX2G,,9/6/2022,9/6/2022,1,$40.00 ,
BVK93Z9QYS0C0MB4A7WJGX4KNW,,9/6/2018,9/6/2018,1,$100.00 ,unknown
2M0C0JFVXN43934F77YHHYG7ZR,,6/23/2020,6/23/2020,1,$50.00 ,
STMWACATBN3J76S3AQFZXCWYXW,,12/12/2020,12/12/2020,1,$50.00 ,unknown
VHXVEY8M4560Q8HZXG6CRCS9D4,,10/5/2019,10/5/2019,1,$5.00 ,
Q6695FS7QX5VPQ3S3NKEKMPDGW,,3/15/2019,3/16/2019,2,$26.00 ,
A2ETMMSND50AYY15RJYH2627FR,,7/26/2018,7/26/2018,1,$75.00 ,
BG04T7Q2A13MN2M9BF0S95N03M,,10/1/2022,10/1/2022,1,$660.00 ,unknown
B7RBVB2ZSH45YW8MP5YR76GECC,,11/7/2015,11/7/2015,1,$6.00 ,unknown
CTQ0GB0W857RD30P23E5N5Q12G,,4/5/2022,4/5/2022,1,$210.00 ,unknown
S7MK3H2Q614YQ9YJ7KV74YBBD0,,10/15/2020,10/15/2020,1,$200.00 ,unknown
TNHSZXZGTD5GKDB0HAP3RABAG8,,7/30/2021,7/30/2021,1,$15.00 ,unknown
H13K73ZXA91V2W24C771X7QQGG,,6/8/2019,6/8/2019,1,$90.00 ,unknown
r65SpfuEQTF0OZUN,,6/10/2015,6/10/2015,1,$400.00 ,unknown
JM1NSD37AMSMR3TW2B48QQZT68,,2/18/2023,2/18/2023,1,$25.00 ,
RPNAMSVD554J8GTM23RDSN7EMM,,1/23/2018,1/23/2018,1,$150.00 ,unknown
HV6PAD8D25381BHYQNJZR5C8K8,,6/25/2020,6/25/2020,1,$50.00 ,
A6KAR20PQS31D2PTTMBV1Q16Y4,,12/31/2022,12/31/2022,1,$111.60 ,
7AQ03JDW5546Z155M2BB4H7JS0,,11/6/2021,11/6/2021,1,$15.00 ,unknown
0N4TKXFG5N2Z8G94AZ4EKDHE4C,,10/12/2018,10/12/2018,1,$75.00 ,unknown
ZQ9N1RPWD53MN8SBXNEJNFRJ0G,,2/12/2018,2/8/2023,2,$40.00 ,unknown
4PR5JCN4G90CB8HJZZAW8330X8,,9/27/2022,9/27/2022,1,$80.00 ,
3FHHFXQZR3KB3G0KJGNKCQ1ZRM,,2/7/2023,2/7/2023,1,$20.00 ,unknown
4W568K2D9H4KB2B2N3191DT2SR,,5/13/2021,5/18/2021,2,$450.00 ,unknown
JTZBTCB0RX1EGVBCZA3THGP40W,,8/9/2017,8/9/2017,1,$5.00 ,
SXPG53PQR15Q1EBRD53WKPN8C0,,8/27/2020,8/27/2020,1,$75.00 ,unknown
8H7BXRJ7F93C2W35T9PX9K76DM,,6/8/2017,6/8/2017,1,$180.00 ,unknown
QGNBVSF5Y55PFATXATBYA8CKGG,,5/7/2022,5/7/2022,1,$575.00 ,unknown
GV411WQYVH49YYDPSR5SZXKDSM,,9/5/2015,9/5/2015,1,$15.00 ,
RJ2J40GB6D7YMQW6Y91X7TJCX0,,3/12/2019,8/27/2021,3,$131.60 ,unknown
PFARN50CK95CS8WRXKPRFAZDD0,,4/13/2022,4/13/2022,1,$119.00 ,
SXK016Y42D30EVA6MB7Y8HYDY8,,8/1/2015,8/1/2015,1,$20.00 ,
AC5F2AYZVH3RS7V03VSDJ49A2W,,5/12/2022,5/12/2022,1,$25.00 ,
B5JQEJ3A7H2CMTXAQSYSMP9JEW,,5/24/2019,5/24/2019,1,$172.50 ,
XXJQPTP5R95JSCCXRQN47ADGCG,,2/9/2021,2/14/2022,2,$120.00 ,
79WZDSGQDS5QX71NK9HACN9GS8,,10/25/2022,10/25/2022,1,$100.00 ,unknown
XSQAPKJT0H371EKNP57Q40D4S4,,7/31/2020,7/31/2020,1,$250.00 ,
19CMFPBSFS5FQARPPSR058AHY8,,5/26/2020,5/26/2020,1,$16.00 ,
30XTAPEJK9EBJD7R4V6A8Y5NB0,,3/14/2023,3/14/2023,1,$140.30 ,unsubscribed
0M4PPHJQP55B97ZR5JTYKVHRJC,,10/25/2022,10/25/2022,1,$330.00 ,
38MQ05KM2H7RZBBTP1MMNFN74C,,3/18/2022,3/18/2022,1,$20.00 ,
7D3A8S3WEX2PX3XTXJWVZR21FW,,11/23/2022,11/23/2022,1,$25.00 ,unknown
P6502D3ZE926B7T1SASB537XE8,,7/31/2020,7/31/2020,1,$50.00 ,
NJ7HDNXQM90B2YMCBRP5Y70EHG,,4/19/2016,4/19/2016,1,$120.00 ,unknown
EF54XG2YE9322K8WCAH8KC9X38,,8/26/2017,5/19/2020,2,$124.00 ,bounced
F1RCAH3YKN3P72NCDZ1R3SJ5FC,,11/3/2020,5/14/2021,2,$17.00 ,unknown
ZGF95ZA6Y120EPXV5QA93NFMXW,,6/5/2018,6/5/2018,1,$17.00 ,
0ETXAQSWK94JX6QVBCY7J8BDWM,,7/28/2020,7/28/2020,1,$18.00 ,
3B9X7XJP8H3G4N300YJTK5GYS8,,9/7/2017,9/7/2017,1,$50.00 ,unknown
W7YNMBMW4D6DQ4YJ2F2HGEEJWM,,4/3/2020,4/3/2020,1,$70.00 ,unknown
758ZT7NCCH4WQ0MPAXZ9WTQQ9M,,3/8/2022,3/8/2022,1,$420.00 ,unknown
CBMNABG4853WXDP1N2ZDTBCHM0,,5/1/2020,5/1/2020,1,$200.00 ,unknown
JB5P27R6K10PF3F2ZG00EGTQSG,,5/5/2020,5/5/2020,1,$150.00 ,
40214MV6M92TS7T6VFXTAXZ4SM,,7/7/2020,7/7/2020,1,$170.00 ,
WW3W4WQB0958KB82BHGM9E0PSC,,3/22/2022,3/22/2022,1,$25.00 ,unknown
AZPW4QJGK57EPQ6P420JMP0BBW,,7/3/2018,7/3/2018,1,$5.00 ,
SB5EZ3ZBF11FX7GBPPX1809RG4,,9/2/2021,7/12/2022,2,$635.00 ,unknown
G0TSR4Y0NS0A75ERPEXHW079KG,,5/22/2020,11/12/2022,2,$795.00 ,
87P789YDBX1HYRCXMYXBQS0V60,,8/31/2016,8/31/2016,1,$60.00 ,
WSDHMEN00N13ZBY12MCAQEMD30,,2/22/2022,2/22/2022,1,$53.00 ,
01805JNHF5448RKHXJ3Z21R0SM,,12/9/2015,12/9/2015,1,$18.00 ,
YCNFTXRQN5252SC0VYQB2MWET4,,4/4/2018,4/4/2018,1,$20.00 ,
R7KZJBAR892SH3WQX5AK8C0RK0,,11/23/2021,11/23/2021,1,$250.00 ,unknown
QQQZB94W1H6QWKT9Z69QCT2NC8,,9/29/2018,9/29/2018,1,$30.00 ,unknown
XNVT86NVR916EQBAFM6NV0RJ94,,5/23/2019,5/23/2019,1,$250.00 ,unknown
GW4SPWGD5D5GQ7CYTFQ0N2ZBPW,,8/30/2022,8/30/2022,1,$713.90 ,
2VYYQHMM3H5REWNN5NNTYNGZC4,,10/8/2015,11/7/2015,3,$76.00 ,
KSXEGJ9H4164CSRW2JGJ6ETGXG,,10/13/2015,2/7/2022,5,$75.00 ,unknown
MM487G9SYH1H5D2B7Y30H0S1F4,,8/24/2022,8/24/2022,1,$128.80 ,bounced
PXDCZW6TYS475E5WNAFNQBAFR4,,5/27/2021,8/14/2021,3,$372.00 ,unknown
PZA8KFA6695Z52CYE9NPZDVK9W,,11/26/2019,2/12/2020,2,$40.00 ,unknown
0FEEJH948S7CGQ26BHF2EBFD00,,5/9/2017,5/9/2017,1,$17.25 ,unknown
22YQP8012N27MW7GGB9KS2Q3SR,,2/1/2017,2/4/2017,3,$40.00 ,unknown
BJA4B7W3W11G8P9394G10FBTHG,,8/8/2018,8/8/2018,1,$180.00 ,
81E2ZV8XKD5T0GSS57X6E7BFE4,,7/19/2019,10/4/2019,3,$33.00 ,unknown
HAEYSQA46D54BBQ6QJE8HHEH9C,,5/18/2022,5/18/2022,1,$350.00 ,unknown
93C1PJG3791TMZDAFX1RA7FFG4,,2/17/2018,2/17/2018,1,$40.00 ,
0V98G9HG6531Q5YY78VSQ72A2C,,6/5/2021,6/5/2021,1,$30.00 ,unknown
RBQMMV0PX9406TER4TDBDWSJJW,,5/17/2017,5/17/2017,1,$11.50 ,
M1TC2QSP894XB4K54FGHRFXYVR,,8/11/2022,10/13/2022,3,$111.50 ,
4X632HAY596Z11EPKEC267HXEW,,6/22/2022,6/22/2022,1,$381.60 ,
P6T1YDAJ8D6MD304A599Z46AWR,,12/27/2022,12/27/2022,1,$119.00 ,
2XAK5AQ7E31WC9HF65ESVKW90C,,1/17/2023,1/17/2023,1,$20.00 ,unknown
KYP3FCAAJ133S6E6ZCNHZEY160,,8/4/2020,8/4/2020,1,$21.00 ,
FQNHTABGWS0M7EFWJ8AKV2SF5C,,6/4/2022,6/4/2022,1,$15.00 ,
25V5HBKHES6JDB0EKFHBCYV56R,,10/10/2019,10/10/2019,1,$10.00 ,
PG50AMXV491839Z5G4507D9378,,4/17/2021,6/8/2022,8,"$1,020.00 ",unknown
1DNAQ1K5V533EW6H15C96W0WVC,,8/20/2016,5/9/2018,8,$97.00 ,unknown
MQQ3GEMM6D7RWVG2TTTD0FDJ4G,,5/7/2016,5/7/2016,1,$20.00 ,
XS1VTT9FT93XNEG0AB43CQ00NW,,3/24/2022,3/24/2022,1,$15.00 ,
FVX7024F5S5YMXETYZBYDJ9324,,6/6/2017,6/6/2017,1,$3.00 ,
PY2DRH3MY13FNDXFT55K0W7X8M,,3/12/2021,3/12/2021,1,$50.00 ,unknown
V6XESX4Y354WGG59XQD3XER31R,,9/13/2018,9/13/2018,1,$135.00 ,
YPM1MG0FY6HBT5BZT4BPE3PKW8,,3/4/2023,3/4/2023,1,$11.00 ,
T3Z1GNRYXN37K4DY2KDNZX22DR,,2/24/2022,2/24/2022,1,$25.00 ,unknown
WP5W7N5TE15GX10JT3RETMS0HG,,6/12/2020,6/12/2020,1,$150.00 ,unknown
1TSP5AM1AX2BJZ3VCHH5R92T8M,,4/28/2018,4/28/2018,1,$20.00 ,
F7SCGF1E0D2XRG401NQY5V1S3R,,7/5/2019,2/6/2020,3,$72.00 ,
A9N302P8FX1HS55FEA690VQ0TG,,4/30/2020,8/11/2020,3,$45.25 ,
8FSVS9XKDN3ZTZZVKKEXC0F7X0,,7/19/2016,2/2/2017,3,$63.00 ,
Y8NTE0RGW91XH6Y0PY1K5SN0CG,,1/23/2021,1/23/2021,1,$14.00 ,
5927YWERE90KB59Q6P2YXECAW4,,12/10/2021,2/4/2022,2,$135.00 ,unknown
CK4EGJ0KYX1HV5K1HTV3DP5TQG,,2/6/2020,2/6/2020,1,$25.00 ,
MVV2EVHS6N1AK601GNPA0CJXB0,,12/12/2019,12/12/2019,1,$8.00 ,
SP13M0T29N6HTTS92M0HQ05NMM,,8/16/2016,8/16/2016,1,$140.00 ,unknown
X92FY8VGD135K5CYE9DF641KV8,,2/9/2018,2/9/2018,1,$20.00 ,unknown
58BBHDVRTS328PX5E7ZTB8WSYM,,9/5/2018,9/5/2018,1,$7.00 ,unknown
0KG0SJ78F5263BR4P8HB8DSAGW,,3/12/2021,3/13/2021,2,$112.40 ,unknown
2AR7FJHMQH6396K4YYV5E5HPFG,,9/21/2019,9/21/2019,1,$7.00 ,unknown
DSWQFMZF3S5TYGNAN6HSZMD2DR,,6/22/2019,6/16/2022,4,$284.45 ,unknown
2NS7ZWSY5H44QAPYHTX0W1NZKW,,9/7/2019,2/8/2020,3,$378.00 ,unknown
DKXSEGG5A91TB9JEP6E87YRT3R,,4/7/2020,4/7/2020,1,$175.00 ,bounced
42Z1KF0H7D4FB915VWHJZGTGXW,,4/21/2020,4/21/2020,1,$47.00 ,unknown
C5V6XZRPF92BQA10JCTK4EW0NM,,10/5/2022,10/5/2022,1,$30.00 ,
WHNF6BE1A57ZPY2CX20KB7ZM8M,,9/26/2015,2/20/2016,3,$74.00 ,unknown
Z01AH9PDPH69F1W10K7SBVFR6C,,8/13/2020,8/13/2020,1,$150.00 ,unknown
C0MZ53JQGX5T35B90NG13HNVF0,,10/6/2020,10/6/2020,1,$200.00 ,
M0XKNAXA0D5B97995HPWW56ZK4,,10/20/2020,10/20/2020,1,$100.00 ,unknown
SEAQ3AK7BX603E0NPT85J8AMTM,,8/31/2019,8/31/2019,1,$65.00 ,
V0T6XMYNB56FB1VN885JBFW16M,,7/17/2021,7/17/2021,1,$40.00 ,
BBZZM76JP97G3A4F6YERTVDDZR,,9/7/2021,9/7/2021,2,$215.00 ,
CP2Y2PRGY95B1DBBE3D8Y3J1X0,,12/31/2021,12/31/2021,1,$350.00 ,unknown
T7BMBD3HAS25Z2Q9XV9TCGNSRR,,6/25/2020,6/25/2020,2,$390.00 ,unknown
RHJNERT0QS3XJRH46VTAN2AWCC,,6/27/2018,6/27/2018,1,$15.00 ,unknown
E1XTRDVHQS7A8QDQ9TN3VQ5DJ4,,8/20/2016,8/20/2016,1,$12.00 ,
HC6DXPHC3X7R592Z1SB3V3C1J0,,9/15/2022,9/15/2022,1,$629.00 ,unknown
3QJ97PBB9D7BXACWGQV7YBSPRC,,10/29/2022,10/29/2022,1,$450.00 ,unknown
XHHQ1NA2YD6ZRQKVFA5SHCGBXC,,7/10/2019,7/10/2019,1,$20.00 ,
EBQBR58TH11X2MJ209P7JW7Y4W,,10/25/2016,10/27/2016,3,$107.00 ,
GGWE0PZ0ES573FVQ9MVBP5ZSRM,,12/17/2022,12/17/2022,1,$515.90 ,unknown
99ZRX0WNH55CYWCMH10KRKJ5BG,,6/22/2019,6/22/2019,1,$410.00 ,unknown
RVVGWR3B6N4XXC3965Z5EAVNXG,,7/31/2020,8/4/2020,2,$210.00 ,unknown
45RSA5G1J142H904Z77RMBNBY4,,7/24/2021,7/24/2021,1,$400.00 ,unknown
3R24XATTDN1YEJ0T7X4C9ZWDDC,,7/9/2019,7/9/2019,1,$265.00 ,
0820QT5HD93TZBX7HTRHC66ANW,,1/28/2023,1/28/2023,1,$100.00 ,
WYZN7Q266H1Q0XVF9640BG9KZW,,2/9/2017,2/11/2018,2,$40.00 ,unknown
72WDMWNN454QYWXD9HHCF90W1M,,12/5/2015,12/8/2015,2,$20.00 ,
HDR7J1TV0D0YKC6AN4WAGCMTGR,,11/15/2022,2/28/2023,2,$39.00 ,
WBVNWBP7GS66KCG1X1H1PXTZ58,,2/12/2018,2/12/2018,1,$20.00 ,unknown
X0RH1P0VBS5EMKQDHBRM4Q3EG4,,10/22/2015,11/2/2022,4,$80.15 ,unknown
RYPM0K59R51DSD6CAQ89R39H64,,10/22/2022,10/22/2022,1,$22.00 ,unknown
E0ZNA555AX0A3FCHYKMFJAQEE8,,10/15/2020,10/15/2020,1,$50.00 ,unknown
YX4E9QD3WN29717FM8Q7PRV2PC,,10/29/2020,10/29/2020,1,$20.00 ,
RSGTM4TAZD55MXZV6CN9BT2TB0,,7/25/2018,7/25/2018,1,$30.00 ,unknown
04733D80K50FF5DSZGTW9P0PK0,,7/14/2020,7/14/2020,1,$150.00 ,unknown
TX6PQM4S9X06NC9PSP8BSVNP18,,2/12/2018,2/12/2018,1,$20.00 ,unknown
K5RSQJBGQG0SQWT71WYD3NFW5G,,2/7/2023,2/7/2023,1,$20.00 ,unknown
G8R5MR6R7N34X9Q3EMZ3TJJJ0M,,,,0, $-   ,unknown
7VZTMFSDKS05EN1BH1ZAMTTWM8,,10/24/2018,10/24/2018,1,$75.00 ,
KRKPMZV5F96NWSZC2V949PB0PG,,10/22/2016,10/22/2016,1,$23.00 ,unknown
Y58SFAPHEN4KS9MTZ5ESFVZ3SR,,10/3/2019,10/3/2019,1,$10.00 ,
P9Y8DVJNV562KDVMP847CEN93M,,1/21/2022,1/21/2022,1,$225.00 ,
XNBYME62KN1TF2GN7B4AE9BQT8,,11/4/2022,12/8/2022,2,$78.50 ,
GGRQZCGDXN11FB353S525QXP34,,3/4/2020,5/1/2021,2,$280.00 ,unknown
RGW155TV593CQEPX4SV480ZC9R,,9/29/2020,9/29/2020,1,$50.00 ,unknown
K7BXMMGDS12TQ0TMD5M85FKQ94,,5/14/2022,5/14/2022,1,$415.00 ,unknown
EDM46NTNRD3AH3CZV86Y248CWG,,8/2/2022,10/11/2022,2,$316.50 ,unknown
C15MRBJ53D1YCZBA03WYXG7PW8,,8/22/2015,8/22/2015,1,$30.00 ,unknown
5MSQVETP797VWWYN4RWXH0XDM4,,6/5/2018,6/5/2018,1,$9.00 ,
F41EHTMM617S4V5AP6VFHWEXH0,,7/27/2019,7/27/2019,1,$100.00 ,unknown
Z66G3NQ4NH3TYYF96FSRSWC1D8,,1/5/2017,1/5/2017,1,$17.25 ,
0S5Z9VMGDH5W951SAHTXS88FWM,,10/2/2021,10/2/2021,1,$12.00 ,
M390V71X5N33VC4N1AD050MXNR,,8/17/2021,6/3/2022,3,$105.00 ,unknown
TTTCCNCJFS7VFDMBE4KC3MCWXW,,9/7/2021,8/23/2022,3,$101.00 ,
H92QYWEX4563941WHSBQG38B60,,3/22/2022,3/22/2022,1,$117.00 ,
RT6H2HH5GH4Y9C65EMVSZC06T0,,5/20/2022,5/20/2022,1,$20.00 ,
XF8NKW71WN2BH2Y344MQE55NKC,,9/6/2019,9/6/2019,2,$160.00 ,unknown
GH2EJ6PF7137Z9CZEBZ426A24R,,12/2/2022,12/2/2022,1,$45.00 ,bounced
WJKMGS60410K55KDVKNADWZF2R,,1/12/2021,1/12/2021,1,$172.50 ,unknown
KH098CQKM966Z33A9VGDSEZ9QC,,8/31/2022,8/31/2022,1,$30.00 ,
HMJ6ZHB5B1581EPQYR0J4VXGCG,,8/13/2015,10/8/2016,4,$46.00 ,unknown
DT6MPCPQTN2WF3102R2VAA8MSR,,10/26/2019,10/26/2019,1,$12.65 ,
NXJRWCTSNN7Z74VY2VG7RN811R,,3/11/2020,9/24/2020,2,$31.85 ,
KGRHG4EV6S59D9MVAV0CSG6Z34,,5/26/2018,4/1/2022,4,$251.00 ,unknown
HXZCQZ2N1N5WEJZND7N0MHRK68,,6/8/2016,6/29/2016,2,$32.00 ,
EENYAT3MQN3C8QJZE72B5JS9DW,,8/6/2015,8/6/2015,1,$165.00 ,unsubscribed
W4FTXJ9DD517GZXXCFM1F6RVP8,,5/4/2019,5/4/2019,1,$250.00 ,unknown
B54GJ6K9YN3QH803GVBGP3ZRZ8,,3/30/2021,3/30/2021,1,$345.00 ,
TYGJN2N0FD3HF5RPZEXTFB2RT8,,8/10/2022,8/10/2022,2,"$1,040.00 ",
NNJP80BMR53GTW3550AGJ20J7C,,8/25/2018,8/25/2018,1,$75.00 ,
9R9A50PNSX7YHFN3QB8QNSDGER,,11/5/2021,11/5/2021,1,$25.00 ,
5XY1YV7S1H37DCV7YN54ZCWKP0,,8/11/2020,8/11/2020,1,$6.00 ,
XND3PRVD3X5G6ME021E6GHR1GM,,5/15/2019,5/15/2019,1,$125.00 ,
51M35FW1652ZZDF3B0JZJ0VXD0,,6/2/2022,6/2/2022,2,$400.00 ,unknown
40JV3M9FN11HQ8Q7PFNZDEKBSC,,6/9/2020,6/9/2020,1,$150.00 ,unknown
FC9XHHRY197EF0NJQ2YMGCRG9G,,5/24/2022,9/29/2022,5,$264.00 ,unknown
XJHJMPFKDN5B37Z93F184PX9CM,,4/30/2022,4/30/2022,1,$20.00 ,unknown
CDK6JQDX252JKFGJ70C1DXBMYM,,3/5/2021,4/15/2021,2,$52.00 ,unknown
T4KFTHB3TD59709CFCS7WHNF6C,,8/20/2022,8/20/2022,1,$67.20 ,
1B30S2Q6090KV5P1Z8RWZ1FY40,,8/9/2022,8/9/2022,1,$35.00 ,unknown
NJPQPDD8TD68CZJ3E1BB2HHBD8,,9/2/2015,9/2/2015,1,$25.00 ,unknown
6RC4V1C8YN70GNMPZWYZS1MZFM,,4/7/2018,6/8/2018,7,$117.00 ,unknown
3QDJS1ZMWS04KEP8ZR6KR81YNR,,7/9/2020,7/9/2020,1,$26.00 ,
EHWHF6BF7D7KTKMDRAFT8BKFJ4,,9/5/2015,9/5/2015,1,$75.00 ,
C2Z4RAQ0TH5MCZZG8CSKBNFQM4,,5/23/2018,5/23/2018,1,$30.00 ,
31JWV25WSD6VS5P1M3ZSB9MJH8,,8/16/2016,6/7/2017,2,$185.00 ,unknown
CR3AFZ90A10HVCHGZA5XZ73V98,,8/8/2019,8/8/2019,1,$50.00 ,
0X12C0Z19N3PK6VWDVPCR5K248,,7/13/2021,7/13/2021,1,$20.00 ,
R4KX85JQ957DEKPNSWT5VW9ANW,,10/21/2016,5/8/2018,2,$231.00 ,unknown
Q3ZNEBHHVH5BZ1ZDP2Y1E7G204,,7/30/2020,8/3/2021,2,$161.00 ,unknown
B87KT0X1E55YJXQ5ZN247M43S0,,9/19/2017,9/19/2017,1,$120.00 ,
G42F3KVJZD5X99JEYPQEGN2AEG,,4/3/2020,4/3/2020,1,$156.00 ,
TD549B2BQ93EHCBQYK5R5D1FW0,,8/23/2019,8/23/2019,1,$190.00 ,bounced
CHV958EPWH38JQJ73MWA3J8NPM,,9/23/2017,2/4/2021,6,$73.00 ,unknown
C790SX05V52EKBPR73XKXG5WQW,,8/25/2022,8/25/2022,1,$45.00 ,
GYV67XT3KS2E518AX4KXZHRGZC,,5/14/2022,5/14/2022,1,$105.00 ,
JNKYTY6D7S7R3FS1Z38BT5ZDW8,,11/24/2020,11/24/2020,1,$12.00 ,unsubscribed
HMD80T17VX5NS67XA55F7K3SMC,,9/21/2021,6/17/2022,3,$189.00 ,unknown
H03M00739S6TZBD361WNR9G7Z8,,2/5/2022,1/17/2023,2,$40.00 ,unknown
61PQMSBDVH4CMWD79T6C142QCG,,8/25/2018,11/14/2018,3,$117.50 ,unknown
2HHK2W6RY107YQVER51P7X6688,,1/2/2016,1/2/2016,1,$15.00 ,
PWD5FW3H896V3DNQWB542W7WBM,,7/17/2020,7/17/2020,1,$200.00 ,bounced
TDYCQ37FJH429AEK0TCJ85Q39R,,10/29/2021,10/29/2021,1,$20.00 ,
R0GR1J1XED0KDEA5TN8FVDXBZ0,,9/17/2019,9/17/2019,1,$16.00 ,
BXH4AMCFKD7KRJ9PRWHKHYCW9C,,4/26/2019,4/26/2019,1,$300.00 ,unknown
X0PX0EJEHS4EZBR3BCPTR9STVR,,4/30/2016,2/9/2023,15,$341.00 ,unknown
HG5CPQWBN52SXD4C80FHBKN9NG,,6/8/2021,6/8/2021,1,$215.00 ,unknown
GQB9E07ME13MN1ECFHPVX204S0,,3/18/2022,7/30/2022,2,$20.00 ,unknown
JWR93XQXZ93EJNQVPKFASQV60M,,12/5/2015,9/20/2017,2,$15.00 ,unknown
4XNHZ0BKNN6MN0KVJJX7Q5X6ZC,,9/10/2022,9/10/2022,1,$5.00 ,
N9J8Y5TMHS3EZ2KBYREJJFJMNW,,9/10/2022,9/10/2022,1,$50.00 ,
V5TDGKWK9X0ZTWNDCS6HYTKN0G,,5/21/2016,9/19/2019,4,$319.00 ,unknown
